ID_code,target
test_95667,0.044764
test_95668,0.024861
test_95669,0.012452
test_95670,0.037764
test_95671,0.080692
test_95672,0.889394
test_95673,0.150426
test_95674,0.055211
test_95675,0.336006
test_95676,0.908566
test_95677,0.238097
test_95678,0.893954
test_95679,0.083934
test_95680,0.014423
test_95681,0.066843
test_95682,0.162403
test_95683,0.002587
test_95684,0.111100
test_95685,0.175296
test_95686,0.198362
test_95687,0.081385
test_95688,0.042922
test_95689,0.024969
test_95690,0.047025
test_95691,0.032636
test_95692,0.052164
test_95693,0.057055
test_95694,0.006181
test_95695,0.071187
test_95696,0.005173
test_95697,0.008661
test_95698,0.041312
test_95699,0.037682
test_95700,0.002700
test_95701,0.096022
test_95702,0.000543
test_95703,0.875081
test_95704,0.141703
test_95705,0.047860
test_95706,0.006382
test_95707,0.040037
test_95708,0.149032
test_95709,0.849187
test_95710,0.010839
test_95711,0.047590
test_95712,0.864093
test_95713,0.912755
test_95714,0.746961
test_95715,0.002334
test_95716,0.006268
test_95717,0.938531
test_95718,0.021684
test_95719,0.930139
test_95720,0.843540
test_95721,0.009627
test_95722,0.010671
test_95723,0.021227
test_95724,0.845196
test_95725,0.927772
test_95726,0.024009
test_95727,0.024245
test_95728,0.921122
test_95729,0.006063
test_95730,0.188066
test_95731,0.141137
test_95732,0.844088
test_95733,0.906339
test_95734,0.090556
test_95735,0.112767
test_95736,0.005116
test_95737,0.965830
test_95738,0.094961
test_95739,0.003979
test_95740,0.023002
test_95741,0.028733
test_95742,0.079931
test_95743,0.085559
test_95744,0.892096
test_95745,0.003166
test_95746,0.192665
test_95747,0.076061
test_95748,0.002384
test_95749,0.010193
test_95750,0.014749
test_95751,0.186364
test_95752,0.002350
test_95753,0.006185
test_95754,0.906941
test_95755,0.197836
test_95756,0.028351
test_95757,0.014572
test_95758,0.017861
test_95759,0.010974
test_95760,0.015286
test_95761,0.115915
test_95762,0.012097
test_95763,0.006922
test_95764,0.913601
test_95765,0.029975
test_95766,0.035258
test_95767,0.088434
test_95768,0.894372
test_95769,0.915241
test_95770,0.936006
test_95771,0.014348
test_95772,0.081360
test_95773,0.163489
test_95774,0.828249
test_95775,0.039138
test_95776,0.016870
test_95777,0.015845
test_95778,0.051595
test_95779,0.860756
test_95780,0.030380
test_95781,0.103274
test_95782,0.845841
test_95783,0.034035
test_95784,0.182978
test_95785,0.012023
test_95786,0.003645
test_95787,0.747346
test_95788,0.025998
test_95789,0.022845
test_95790,0.010225
test_95791,0.068941
test_95792,0.990198
test_95793,0.010748
test_95794,0.005082
test_95795,0.191920
test_95796,0.019838
test_95797,0.120098
test_95798,0.007827
test_95799,0.011487
test_95800,0.922362
test_95801,0.027164
test_95802,0.028701
test_95803,0.236452
test_95804,0.950921
test_95805,0.954247
test_95806,0.031196
test_95807,0.038016
test_95808,0.077599
test_95809,0.980129
test_95810,0.019247
test_95811,0.060391
test_95812,0.845207
test_95813,0.029885
test_95814,0.127689
test_95815,0.870461
test_95816,0.025842
test_95817,0.985830
test_95818,0.856959
test_95819,0.010114
test_95820,0.145059
test_95821,0.060235
test_95822,0.026467
test_95823,0.966867
test_95824,0.044712
test_95825,0.058551
test_95826,0.005532
test_95827,0.007955
test_95828,0.170071
test_95829,0.005683
test_95830,0.007991
test_95831,0.835460
test_95832,0.164937
test_95833,0.942891
test_95834,0.108975
test_95835,0.032126
test_95836,0.122014
test_95837,0.041387
test_95838,0.006890
test_95839,0.143805
test_95840,0.199327
test_95841,0.054417
test_95842,0.087577
test_95843,0.076160
test_95844,0.012114
test_95845,0.082628
test_95846,0.078894
test_95847,0.242612
test_95848,0.043073
test_95849,0.039353
test_95850,0.859889
test_95851,0.940051
test_95852,0.899655
test_95853,0.211933
test_95854,0.001281
test_95855,0.893132
test_95856,0.918006
test_95857,0.001295
test_95858,0.021573
test_95859,0.001510
test_95860,0.039379
test_95861,0.985914
test_95862,0.783540
test_95863,0.091215
test_95864,0.123325
test_95865,0.112421
test_95866,0.008602
test_95867,0.103137
test_95868,0.035401
test_95869,0.088145
test_95870,0.009719
test_95871,0.041715
test_95872,0.059287
test_95873,0.933437
test_95874,0.082625
test_95875,0.819692
test_95876,0.100837
test_95877,0.009231
test_95878,0.044889
test_95879,0.936395
test_95880,0.007009
test_95881,0.158027
test_95882,0.011857
test_95883,0.023592
test_95884,0.960872
test_95885,0.009329
test_95886,0.026256
test_95887,0.049647
test_95888,0.032173
test_95889,0.891894
test_95890,0.004885
test_95891,0.042911
test_95892,0.070084
test_95893,0.031140
test_95894,0.100475
test_95895,0.993128
test_95896,0.187653
test_95897,0.020985
test_95898,0.074513
test_95899,0.957716
test_95900,0.225498
test_95901,0.030232
test_95902,0.078537
test_95903,0.032383
test_95904,0.014247
test_95905,0.131102
test_95906,0.090593
test_95907,0.099351
test_95908,0.023946
test_95909,0.034400
test_95910,0.044726
test_95911,0.052003
test_95912,0.004438
test_95913,0.023660
test_95914,0.009625
test_95915,0.130510
test_95916,0.137358
test_95917,0.921557
test_95918,0.122532
test_95919,0.104203
test_95920,0.015917
test_95921,0.104292
test_95922,0.950233
test_95923,0.846465
test_95924,0.190038
test_95925,0.008016
test_95926,0.905710
test_95927,0.065398
test_95928,0.861866
test_95929,0.867471
test_95930,0.022123
test_95931,0.014469
test_95932,0.235555
test_95933,0.147693
test_95934,0.112321
test_95935,0.016128
test_95936,0.247614
test_95937,0.051042
test_95938,0.002603
test_95939,0.050681
test_95940,0.149102
test_95941,0.060545
test_95942,0.948081
test_95943,0.126249
test_95944,0.925341
test_95945,0.023493
test_95946,0.713137
test_95947,0.009450
test_95948,0.869289
test_95949,0.045392
test_95950,0.030050
test_95951,0.058853
test_95952,0.102036
test_95953,0.923364
test_95954,0.016707
test_95955,0.004183
test_95956,0.003037
test_95957,0.007061
test_95958,0.935102
test_95959,0.069961
test_95960,0.009635
test_95961,0.017595
test_95962,0.187071
test_95963,0.033831
test_95964,0.949198
test_95965,0.045453
test_95966,0.044969
test_95967,0.016893
test_95968,0.013406
test_95969,0.906878
test_95970,0.011336
test_95971,0.055893
test_95972,0.954563
test_95973,0.028422
test_95974,0.774484
test_95975,0.151313
test_95976,0.092957
test_95977,0.031592
test_95978,0.021959
test_95979,0.132025
test_95980,0.822591
test_95981,0.001428
test_95982,0.061915
test_95983,0.021234
test_95984,0.014111
test_95985,0.001363
test_95986,0.132288
test_95987,0.736198
test_95988,0.000155
test_95989,0.975735
test_95990,0.088752
test_95991,0.075929
test_95992,0.836202
test_95993,0.018816
test_95994,0.060127
test_95995,0.026176
test_95996,0.003555
test_95997,0.023862
test_95998,0.074536
test_95999,0.036621
test_96000,0.028013
test_96001,0.146020
test_96002,0.038124
test_96003,0.934792
test_96004,0.042743
test_96005,0.003202
test_96006,0.925340
test_96007,0.962561
test_96008,0.835463
test_96009,0.160040
test_96010,0.977214
test_96011,0.006567
test_96012,0.830285
test_96013,0.074311
test_96014,0.118734
test_96015,0.002057
test_96016,0.984411
test_96017,0.007203
test_96018,0.865575
test_96019,0.014184
test_96020,0.799491
test_96021,0.065914
test_96022,0.021609
test_96023,0.023736
test_96024,0.868750
test_96025,0.939802
test_96026,0.018983
test_96027,0.049239
test_96028,0.032019
test_96029,0.083213
test_96030,0.183824
test_96031,0.961701
test_96032,0.908219
test_96033,0.857934
test_96034,0.050082
test_96035,0.022699
test_96036,0.023239
test_96037,0.038903
test_96038,0.111058
test_96039,0.120557
test_96040,0.944123
test_96041,0.055309
test_96042,0.209353
test_96043,0.163707
test_96044,0.090976
test_96045,0.111361
test_96046,0.208301
test_96047,0.182496
test_96048,0.016630
test_96049,0.007812
test_96050,0.178393
test_96051,0.748413
test_96052,0.136655
test_96053,0.903024
test_96054,0.004288
test_96055,0.028633
test_96056,0.073515
test_96057,0.174640
test_96058,0.924345
test_96059,0.961656
test_96060,0.811802
test_96061,0.165936
test_96062,0.170007
test_96063,0.833761
test_96064,0.812554
test_96065,0.017949
test_96066,0.054057
test_96067,0.931282
test_96068,0.918631
test_96069,0.954528
test_96070,0.011583
test_96071,0.035449
test_96072,0.176184
test_96073,0.118668
test_96074,0.100491
test_96075,0.885982
test_96076,0.827665
test_96077,0.005676
test_96078,0.902996
test_96079,0.010978
test_96080,0.054466
test_96081,0.804391
test_96082,0.964141
test_96083,0.061386
test_96084,0.033414
test_96085,0.928341
test_96086,0.096779
test_96087,0.942465
test_96088,0.052675
test_96089,0.801716
test_96090,0.258239
test_96091,0.197395
test_96092,0.012444
test_96093,0.087123
test_96094,0.859119
test_96095,0.024350
test_96096,0.152592
test_96097,0.951976
test_96098,0.777482
test_96099,0.765497
test_96100,0.095093
test_96101,0.981849
test_96102,0.064358
test_96103,0.881967
test_96104,0.866605
test_96105,0.188220
test_96106,0.047134
test_96107,0.194601
test_96108,0.021507
test_96109,0.066428
test_96110,0.030988
test_96111,0.027390
test_96112,0.915962
test_96113,0.118340
test_96114,0.036295
test_96115,0.839015
test_96116,0.241382
test_96117,0.038597
test_96118,0.006561
test_96119,0.048332
test_96120,0.983376
test_96121,0.054525
test_96122,0.014530
test_96123,0.133963
test_96124,0.002039
test_96125,0.914284
test_96126,0.028864
test_96127,0.146589
test_96128,0.003018
test_96129,0.046895
test_96130,0.069153
test_96131,0.106134
test_96132,0.882835
test_96133,0.039037
test_96134,0.025610
test_96135,0.946300
test_96136,0.004548
test_96137,0.022936
test_96138,0.106461
test_96139,0.118137
test_96140,0.058553
test_96141,0.062333
test_96142,0.039370
test_96143,0.914980
test_96144,0.023525
test_96145,0.072488
test_96146,0.003466
test_96147,0.023401
test_96148,0.002976
test_96149,0.077134
test_96150,0.016805
test_96151,0.031569
test_96152,0.787465
test_96153,0.043246
test_96154,0.003578
test_96155,0.185652
test_96156,0.195578
test_96157,0.075377
test_96158,0.897552
test_96159,0.029701
test_96160,0.006093
test_96161,0.859638
test_96162,0.828487
test_96163,0.882487
test_96164,0.031520
test_96165,0.053311
test_96166,0.071207
test_96167,0.048323
test_96168,0.972764
test_96169,0.931501
test_96170,0.873412
test_96171,0.113294
test_96172,0.024264
test_96173,0.000814
test_96174,0.018298
test_96175,0.910277
test_96176,0.189977
test_96177,0.928276
test_96178,0.905302
test_96179,0.003682
test_96180,0.033035
test_96181,0.800933
test_96182,0.087456
test_96183,0.095044
test_96184,0.113433
test_96185,0.026278
test_96186,0.097159
test_96187,0.043313
test_96188,0.042955
test_96189,0.006297
test_96190,0.767211
test_96191,0.091663
test_96192,0.006163
test_96193,0.095080
test_96194,0.070074
test_96195,0.011481
test_96196,0.001532
test_96197,0.878958
test_96198,0.009221
test_96199,0.020096
test_96200,0.121967
test_96201,0.066350
test_96202,0.096530
test_96203,0.065331
test_96204,0.012617
test_96205,0.000641
test_96206,0.002834
test_96207,0.796219
test_96208,0.056521
test_96209,0.970386
test_96210,0.022376
test_96211,0.004341
test_96212,0.785331
test_96213,0.019667
test_96214,0.005069
test_96215,0.906853
test_96216,0.064116
test_96217,0.073369
test_96218,0.874238
test_96219,0.079588
test_96220,0.055030
test_96221,0.769105
test_96222,0.008417
test_96223,0.038144
test_96224,0.878913
test_96225,0.968507
test_96226,0.080848
test_96227,0.073446
test_96228,0.121505
test_96229,0.931923
test_96230,0.006511
test_96231,0.866751
test_96232,0.978629
test_96233,0.804951
test_96234,0.074035
test_96235,0.088804
test_96236,0.044152
test_96237,0.923963
test_96238,0.015152
test_96239,0.024501
test_96240,0.142363
test_96241,0.939612
test_96242,0.013144
test_96243,0.012559
test_96244,0.116263
test_96245,0.006959
test_96246,0.134736
test_96247,0.739229
test_96248,0.008428
test_96249,0.009535
test_96250,0.865026
test_96251,0.144047
test_96252,0.053497
test_96253,0.000626
test_96254,0.083418
test_96255,0.869861
test_96256,0.979012
test_96257,0.007092
test_96258,0.961449
test_96259,0.023249
test_96260,0.965544
test_96261,0.028148
test_96262,0.000920
test_96263,0.015366
test_96264,0.003476
test_96265,0.014335
test_96266,0.918268
test_96267,0.840550
test_96268,0.182108
test_96269,0.044940
test_96270,0.918234
test_96271,0.146565
test_96272,0.007384
test_96273,0.093679
test_96274,0.977262
test_96275,0.044043
test_96276,0.870995
test_96277,0.032928
test_96278,0.110324
test_96279,0.205320
test_96280,0.993367
test_96281,0.023798
test_96282,0.015999
test_96283,0.090886
test_96284,0.080092
test_96285,0.007061
test_96286,0.770628
test_96287,0.941708
test_96288,0.915815
test_96289,0.015333
test_96290,0.028235
test_96291,0.007399
test_96292,0.091612
test_96293,0.056514
test_96294,0.129731
test_96295,0.062250
test_96296,0.946265
test_96297,0.002326
test_96298,0.004317
test_96299,0.040593
test_96300,0.021219
test_96301,0.048992
test_96302,0.048673
test_96303,0.126915
test_96304,0.012646
test_96305,0.832455
test_96306,0.008713
test_96307,0.992869
test_96308,0.016508
test_96309,0.975052
test_96310,0.037363
test_96311,0.079226
test_96312,0.895098
test_96313,0.051947
test_96314,0.038730
test_96315,0.024469
test_96316,0.021009
test_96317,0.076948
test_96318,0.003404
test_96319,0.043952
test_96320,0.983844
test_96321,0.079344
test_96322,0.952382
test_96323,0.085606
test_96324,0.059199
test_96325,0.108875
test_96326,0.155827
test_96327,0.003284
test_96328,0.003678
test_96329,0.795307
test_96330,0.015924
test_96331,0.980020
test_96332,0.186096
test_96333,0.089697
test_96334,0.921162
test_96335,0.001302
test_96336,0.068079
test_96337,0.019150
test_96338,0.007037
test_96339,0.137964
test_96340,0.116621
test_96341,0.123347
test_96342,0.707678
test_96343,0.853844
test_96344,0.001076
test_96345,0.185653
test_96346,0.000665
test_96347,0.033734
test_96348,0.964594
test_96349,0.002490
test_96350,0.093747
test_96351,0.023742
test_96352,0.024829
test_96353,0.013927
test_96354,0.984787
test_96355,0.034719
test_96356,0.839590
test_96357,0.015953
test_96358,0.105047
test_96359,0.176382
test_96360,0.005553
test_96361,0.015246
test_96362,0.941911
test_96363,0.030896
test_96364,0.810167
test_96365,0.025805
test_96366,0.904115
test_96367,0.132656
test_96368,0.009729
test_96369,0.186947
test_96370,0.003008
test_96371,0.006337
test_96372,0.097026
test_96373,0.119470
test_96374,0.108213
test_96375,0.012792
test_96376,0.116089
test_96377,0.034862
test_96378,0.174517
test_96379,0.025987
test_96380,0.006884
test_96381,0.008955
test_96382,0.033472
test_96383,0.003255
test_96384,0.004428
test_96385,0.121332
test_96386,0.825496
test_96387,0.012025
test_96388,0.925260
test_96389,0.988748
test_96390,0.014385
test_96391,0.062812
test_96392,0.124922
test_96393,0.972076
test_96394,0.174060
test_96395,0.911529
test_96396,0.115679
test_96397,0.937875
test_96398,0.134770
test_96399,0.089026
test_96400,0.066296
test_96401,0.063408
test_96402,0.018473
test_96403,0.890448
test_96404,0.017152
test_96405,0.128137
test_96406,0.035835
test_96407,0.024465
test_96408,0.002101
test_96409,0.841912
test_96410,0.956039
test_96411,0.059127
test_96412,0.063761
test_96413,0.013375
test_96414,0.021188
test_96415,0.912604
test_96416,0.085626
test_96417,0.001957
test_96418,0.003909
test_96419,0.038119
test_96420,0.004199
test_96421,0.773710
test_96422,0.063589
test_96423,0.927116
test_96424,0.983123
test_96425,0.853133
test_96426,0.085847
test_96427,0.728974
test_96428,0.987455
test_96429,0.010726
test_96430,0.981417
test_96431,0.151338
test_96432,0.032315
test_96433,0.857359
test_96434,0.049291
test_96435,0.992512
test_96436,0.965673
test_96437,0.009924
test_96438,0.117239
test_96439,0.124366
test_96440,0.034886
test_96441,0.077000
test_96442,0.811758
test_96443,0.145558
test_96444,0.006198
test_96445,0.017191
test_96446,0.079052
test_96447,0.047311
test_96448,0.978436
test_96449,0.064124
test_96450,0.007418
test_96451,0.867529
test_96452,0.084722
test_96453,0.915961
test_96454,0.126960
test_96455,0.062959
test_96456,0.889396
test_96457,0.140425
test_96458,0.013054
test_96459,0.037422
test_96460,0.323183
test_96461,0.048004
test_96462,0.113940
test_96463,0.001084
test_96464,0.190610
test_96465,0.010288
test_96466,0.011373
test_96467,0.147996
test_96468,0.001502
test_96469,0.068227
test_96470,0.023920
test_96471,0.010214
test_96472,0.014949
test_96473,0.013937
test_96474,0.038205
test_96475,0.917421
test_96476,0.046141
test_96477,0.085930
test_96478,0.040790
test_96479,0.004513
test_96480,0.073344
test_96481,0.102150
test_96482,0.029249
test_96483,0.937320
test_96484,0.786353
test_96485,0.020622
test_96486,0.971136
test_96487,0.984366
test_96488,0.052525
test_96489,0.011396
test_96490,0.926529
test_96491,0.004549
test_96492,0.002501
test_96493,0.004604
test_96494,0.914675
test_96495,0.029973
test_96496,0.163935
test_96497,0.029281
test_96498,0.074308
test_96499,0.005180
test_96500,0.079710
test_96501,0.102429
test_96502,0.086159
test_96503,0.015053
test_96504,0.167331
test_96505,0.062632
test_96506,0.016689
test_96507,0.032642
test_96508,0.010037
test_96509,0.030567
test_96510,0.018973
test_96511,0.065997
test_96512,0.041789
test_96513,0.052196
test_96514,0.868871
test_96515,0.041473
test_96516,0.043767
test_96517,0.029173
test_96518,0.054799
test_96519,0.117596
test_96520,0.038091
test_96521,0.050218
test_96522,0.007426
test_96523,0.073072
test_96524,0.137507
test_96525,0.951417
test_96526,0.001771
test_96527,0.110789
test_96528,0.852724
test_96529,0.885490
test_96530,0.042688
test_96531,0.915190
test_96532,0.888351
test_96533,0.077137
test_96534,0.041587
test_96535,0.972672
test_96536,0.098966
test_96537,0.117671
test_96538,0.010083
test_96539,0.019862
test_96540,0.209689
test_96541,0.891303
test_96542,0.018334
test_96543,0.015662
test_96544,0.002066
test_96545,0.095099
test_96546,0.001368
test_96547,0.051849
test_96548,0.011353
test_96549,0.213544
test_96550,0.044160
test_96551,0.044971
test_96552,0.010351
test_96553,0.012213
test_96554,0.154070
test_96555,0.899132
test_96556,0.876146
test_96557,0.070288
test_96558,0.134037
test_96559,0.050459
test_96560,0.062091
test_96561,0.099833
test_96562,0.222683
test_96563,0.067364
test_96564,0.116259
test_96565,0.016813
test_96566,0.034513
test_96567,0.780070
test_96568,0.030949
test_96569,0.156432
test_96570,0.080298
test_96571,0.832475
test_96572,0.161428
test_96573,0.022736
test_96574,0.076491
test_96575,0.011275
test_96576,0.033954
test_96577,0.030167
test_96578,0.047452
test_96579,0.037315
test_96580,0.023701
test_96581,0.019338
test_96582,0.036615
test_96583,0.004641
test_96584,0.139877
test_96585,0.840567
test_96586,0.063138
test_96587,0.923131
test_96588,0.035731
test_96589,0.879061
test_96590,0.082109
test_96591,0.013312
test_96592,0.020368
test_96593,0.018902
test_96594,0.920968
test_96595,0.080016
test_96596,0.048072
test_96597,0.908895
test_96598,0.000724
test_96599,0.221442
test_96600,0.054458
test_96601,0.007090
test_96602,0.023416
test_96603,0.130885
test_96604,0.010256
test_96605,0.140815
test_96606,0.068184
test_96607,0.011793
test_96608,0.983344
test_96609,0.001124
test_96610,0.959123
test_96611,0.045588
test_96612,0.938497
test_96613,0.931577
test_96614,0.080945
test_96615,0.002185
test_96616,0.146669
test_96617,0.058834
test_96618,0.198886
test_96619,0.012221
test_96620,0.863839
test_96621,0.088221
test_96622,0.095058
test_96623,0.865686
test_96624,0.071236
test_96625,0.013214
test_96626,0.065036
test_96627,0.006789
test_96628,0.110031
test_96629,0.035779
test_96630,0.019434
test_96631,0.025874
test_96632,0.021213
test_96633,0.272566
test_96634,0.006782
test_96635,0.020480
test_96636,0.016621
test_96637,0.044944
test_96638,0.062917
test_96639,0.910298
test_96640,0.081016
test_96641,0.215223
test_96642,0.047269
test_96643,0.062368
test_96644,0.030084
test_96645,0.005144
test_96646,0.881894
test_96647,0.001846
test_96648,0.825847
test_96649,0.006167
test_96650,0.059795
test_96651,0.097958
test_96652,0.079688
test_96653,0.987875
test_96654,0.012064
test_96655,0.012288
test_96656,0.965396
test_96657,0.009037
test_96658,0.075972
test_96659,0.066919
test_96660,0.097247
test_96661,0.802700
test_96662,0.032348
test_96663,0.098358
test_96664,0.048091
test_96665,0.015093
test_96666,0.814434
test_96667,0.043284
test_96668,0.020059
test_96669,0.063572
test_96670,0.982548
test_96671,0.056782
test_96672,0.034037
test_96673,0.032179
test_96674,0.917782
test_96675,0.853712
test_96676,0.086117
test_96677,0.008076
test_96678,0.197015
test_96679,0.100575
test_96680,0.034365
test_96681,0.003594
test_96682,0.032116
test_96683,0.834988
test_96684,0.006253
test_96685,0.071954
test_96686,0.013376
test_96687,0.166255
test_96688,0.003365
test_96689,0.055667
test_96690,0.957454
test_96691,0.076375
test_96692,0.015706
test_96693,0.070927
test_96694,0.053504
test_96695,0.971848
test_96696,0.731736
test_96697,0.051952
test_96698,0.937700
test_96699,0.207626
test_96700,0.004279
test_96701,0.858045
test_96702,0.777258
test_96703,0.859360
test_96704,0.945580
test_96705,0.839560
test_96706,0.984287
test_96707,0.970576
test_96708,0.001233
test_96709,0.032279
test_96710,0.009874
test_96711,0.020533
test_96712,0.042006
test_96713,0.977038
test_96714,0.065291
test_96715,0.903556
test_96716,0.907058
test_96717,0.119475
test_96718,0.132067
test_96719,0.065712
test_96720,0.079552
test_96721,0.025590
test_96722,0.021697
test_96723,0.109213
test_96724,0.021064
test_96725,0.010965
test_96726,0.033318
test_96727,0.764312
test_96728,0.042746
test_96729,0.958493
test_96730,0.089030
test_96731,0.039288
test_96732,0.015342
test_96733,0.894678
test_96734,0.003235
test_96735,0.007166
test_96736,0.003740
test_96737,0.166752
test_96738,0.039606
test_96739,0.008053
test_96740,0.829170
test_96741,0.941166
test_96742,0.746518
test_96743,0.022811
test_96744,0.912759
test_96745,0.157036
test_96746,0.022269
test_96747,0.901215
test_96748,0.941080
test_96749,0.024788
test_96750,0.127273
test_96751,0.001498
test_96752,0.162080
test_96753,0.090691
test_96754,0.123519
test_96755,0.953426
test_96756,0.268994
test_96757,0.018365
test_96758,0.012123
test_96759,0.123597
test_96760,0.847127
test_96761,0.026002
test_96762,0.076653
test_96763,0.791132
test_96764,0.006972
test_96765,0.041948
test_96766,0.039844
test_96767,0.873177
test_96768,0.006517
test_96769,0.877518
test_96770,0.018097
test_96771,0.930924
test_96772,0.213868
test_96773,0.785087
test_96774,0.939282
test_96775,0.088708
test_96776,0.082001
test_96777,0.183141
test_96778,0.002105
test_96779,0.129771
test_96780,0.164868
test_96781,0.897314
test_96782,0.017585
test_96783,0.056237
test_96784,0.049092
test_96785,0.086438
test_96786,0.022237
test_96787,0.015427
test_96788,0.019609
test_96789,0.031622
test_96790,0.982692
test_96791,0.022353
test_96792,0.206524
test_96793,0.026673
test_96794,0.006970
test_96795,0.073780
test_96796,0.061615
test_96797,0.209535
test_96798,0.153822
test_96799,0.152682
test_96800,0.176144
test_96801,0.960720
test_96802,0.026542
test_96803,0.074474
test_96804,0.017326
test_96805,0.996035
test_96806,0.954288
test_96807,0.839747
test_96808,0.043446
test_96809,0.106039
test_96810,0.020455
test_96811,0.866267
test_96812,0.025972
test_96813,0.030918
test_96814,0.964807
test_96815,0.066239
test_96816,0.016561
test_96817,0.165829
test_96818,0.870959
test_96819,0.123776
test_96820,0.039702
test_96821,0.003116
test_96822,0.033810
test_96823,0.919191
test_96824,0.031301
test_96825,0.061297
test_96826,0.986138
test_96827,0.057686
test_96828,0.838843
test_96829,0.025529
test_96830,0.048194
test_96831,0.014117
test_96832,0.074491
test_96833,0.945756
test_96834,0.957639
test_96835,0.069955
test_96836,0.863897
test_96837,0.003461
test_96838,0.013652
test_96839,0.009227
test_96840,0.014152
test_96841,0.001409
test_96842,0.016741
test_96843,0.886082
test_96844,0.118296
test_96845,0.194562
test_96846,0.774319
test_96847,0.131391
test_96848,0.046098
test_96849,0.060601
test_96850,0.081568
test_96851,0.021510
test_96852,0.014185
test_96853,0.002609
test_96854,0.822659
test_96855,0.001894
test_96856,0.801177
test_96857,0.930436
test_96858,0.779253
test_96859,0.005414
test_96860,0.864830
test_96861,0.023784
test_96862,0.041848
test_96863,0.921970
test_96864,0.077864
test_96865,0.890709
test_96866,0.182755
test_96867,0.004022
test_96868,0.010471
test_96869,0.065041
test_96870,0.019292
test_96871,0.971455
test_96872,0.007312
test_96873,0.081160
test_96874,0.843120
test_96875,0.947902
test_96876,0.984252
test_96877,0.950341
test_96878,0.024259
test_96879,0.009797
test_96880,0.017097
test_96881,0.037500
test_96882,0.010891
test_96883,0.171450
test_96884,0.090743
test_96885,0.840494
test_96886,0.817772
test_96887,0.051583
test_96888,0.855872
test_96889,0.017411
test_96890,0.051210
test_96891,0.031191
test_96892,0.819928
test_96893,0.049362
test_96894,0.207501
test_96895,0.008654
test_96896,0.178263
test_96897,0.019917
test_96898,0.061773
test_96899,0.846669
test_96900,0.183008
test_96901,0.054384
test_96902,0.904999
test_96903,0.823853
test_96904,0.004116
test_96905,0.116526
test_96906,0.079480
test_96907,0.054025
test_96908,0.977325
test_96909,0.029365
test_96910,0.052313
test_96911,0.061303
test_96912,0.026693
test_96913,0.122927
test_96914,0.029719
test_96915,0.003448
test_96916,0.007362
test_96917,0.139366
test_96918,0.908229
test_96919,0.941287
test_96920,0.048774
test_96921,0.079972
test_96922,0.079095
test_96923,0.003098
test_96924,0.986167
test_96925,0.125808
test_96926,0.117913
test_96927,0.054369
test_96928,0.816181
test_96929,0.031199
test_96930,0.003229
test_96931,0.010997
test_96932,0.010377
test_96933,0.022844
test_96934,0.876788
test_96935,0.039641
test_96936,0.006230
test_96937,0.122153
test_96938,0.004894
test_96939,0.940436
test_96940,0.017097
test_96941,0.985348
test_96942,0.050645
test_96943,0.144613
test_96944,0.008761
test_96945,0.001399
test_96946,0.838830
test_96947,0.005898
test_96948,0.015321
test_96949,0.174673
test_96950,0.090542
test_96951,0.009300
test_96952,0.084012
test_96953,0.000858
test_96954,0.077815
test_96955,0.904640
test_96956,0.059616
test_96957,0.141375
test_96958,0.014515
test_96959,0.037623
test_96960,0.046312
test_96961,0.007069
test_96962,0.054883
test_96963,0.011413
test_96964,0.003289
test_96965,0.079629
test_96966,0.002336
test_96967,0.100917
test_96968,0.141721
test_96969,0.786895
test_96970,0.035151
test_96971,0.067402
test_96972,0.057386
test_96973,0.006966
test_96974,0.012230
test_96975,0.060032
test_96976,0.006940
test_96977,0.015586
test_96978,0.052016
test_96979,0.000972
test_96980,0.011387
test_96981,0.931362
test_96982,0.011929
test_96983,0.018277
test_96984,0.043895
test_96985,0.068510
test_96986,0.053086
test_96987,0.018203
test_96988,0.047767
test_96989,0.103877
test_96990,0.147674
test_96991,0.003785
test_96992,0.020763
test_96993,0.006457
test_96994,0.041682
test_96995,0.069698
test_96996,0.001978
test_96997,0.033471
test_96998,0.073752
test_96999,0.089369
test_97000,0.908737
test_97001,0.793436
test_97002,0.996041
test_97003,0.120362
test_97004,0.114847
test_97005,0.016152
test_97006,0.007145
test_97007,0.032955
test_97008,0.161341
test_97009,0.008093
test_97010,0.873653
test_97011,0.003060
test_97012,0.037928
test_97013,0.901412
test_97014,0.013294
test_97015,0.009169
test_97016,0.905432
test_97017,0.082668
test_97018,0.046234
test_97019,0.865793
test_97020,0.933073
test_97021,0.877835
test_97022,0.834341
test_97023,0.028917
test_97024,0.109471
test_97025,0.044952
test_97026,0.046026
test_97027,0.011309
test_97028,0.840107
test_97029,0.010397
test_97030,0.015398
test_97031,0.943189
test_97032,0.967701
test_97033,0.006318
test_97034,0.839054
test_97035,0.002010
test_97036,0.006483
test_97037,0.788481
test_97038,0.929465
test_97039,0.048993
test_97040,0.889879
test_97041,0.037041
test_97042,0.008766
test_97043,0.092339
test_97044,0.908136
test_97045,0.091692
test_97046,0.038656
test_97047,0.011425
test_97048,0.070294
test_97049,0.002776
test_97050,0.007391
test_97051,0.162968
test_97052,0.154264
test_97053,0.082172
test_97054,0.020940
test_97055,0.001231
test_97056,0.038695
test_97057,0.042876
test_97058,0.038250
test_97059,0.009228
test_97060,0.014768
test_97061,0.737586
test_97062,0.035697
test_97063,0.022813
test_97064,0.014598
test_97065,0.052628
